"","Date","Company"
"3161",2019-01-01,"Royal Dutch Shell"
"3162",2019-01-01,"Sage Group"
"3163",2019-01-01,"Sainsbury's"
"3164",2019-01-01,"Schroders"
"3165",2019-01-01,"Scottish Mortgage Investment Trust"
"3166",2019-01-01,"Segro"
"3167",2019-01-01,"Severn Trent"
"3168",2019-01-01,"DS Smith plc"
"3169",2019-01-01,"Smiths Group"
"3170",2019-01-01,"Smith & Nephew"
"3171",2019-01-01,"Smurfit Kappa Group plc"
"3172",2019-01-01,"Spirax-Sarco Engineering"
"3173",2019-01-01,"SSE plc"
"3174",2019-01-01,"Standard Chartered"
"3175",2019-01-01,"St. James's Place plc"
"3176",2019-01-01,"Taylor Wimpey"
"3177",2019-01-01,"Tesco"
"3178",2019-01-01,"Unilever"
"3179",2019-01-01,"United Utilities"
"3180",2019-01-01,"Vodafone Group"
"3181",2019-01-01,"Whitbread"
"3182",2019-01-01,"WPP plc"
"3183",2019-01-01,"RSA Insurance Group"
"3184",2019-01-01,"Morrison (Wm) Supermarkets"
"3185",2019-01-01,"ITV"
"3186",2019-01-01,"Carnival"
"3187",2019-01-01,"Centrica"
"3188",2019-01-01,"NMC Health"
"3189",2019-01-01,"TUI AG"
"3190",2019-01-01,"Kingfisher"
"3191",2019-01-01,"Hiscox"
"3192",2019-01-01,"Fresnillo"
"3193",2019-01-01,"Direct Line Insurance Group"
"3194",2019-01-01,"Micro Focus International"
"3195",2019-01-01,"Marks and Spencer Group"
"3196",2019-01-01,"Easyjet"
"3197",2019-01-01,"Hikma Pharmaceuticals"
"3198",2019-01-01,"Paddy Power Betfair"
"3199",2019-01-01,"Wood Group (John)"
"3200",2019-01-01,"Entain"
"3201",2018-12-01,"3i Group plc"
"3202",2018-12-01,"Abrdn"
"3203",2018-12-01,"Admiral Group"
"3204",2018-12-01,"Anglo American plc"
"3205",2018-12-01,"Antofagasta"
"3206",2018-12-01,"Ashtead Group"
"3207",2018-12-01,"Associated British Foods"
"3208",2018-12-01,"AstraZeneca"
"3209",2018-12-01,"Aviva"
"3210",2018-12-01,"BAE Systems"
"3211",2018-12-01,"Barclays"
"3212",2018-12-01,"Barratt Developments"
"3213",2018-12-01,"Berkeley Group Holdings"
"3214",2018-12-01,"BHP"
"3215",2018-12-01,"BP"
"3216",2018-12-01,"British American Tobacco"
"3217",2018-12-01,"British Land"
"3218",2018-12-01,"BT Group"
"3219",2018-12-01,"Bunzl"
"3220",2018-12-01,"Burberry"
"3221",2018-12-01,"Coca-Cola HBC"
"3222",2018-12-01,"Compass Group"
"3223",2018-12-01,"CRH plc"
"3224",2018-12-01,"Croda International"
"3225",2018-12-01,"DCC plc"
"3226",2018-12-01,"Diageo"
"3227",2018-12-01,"Evraz"
"3228",2018-12-01,"Experian"
"3229",2018-12-01,"Ferguson plc"
"3230",2018-12-01,"GlaxoSmithKline"
"3231",2018-12-01,"Glencore"
"3232",2018-12-01,"Halma"
"3233",2018-12-01,"Hargreaves Lansdown"
"3234",2018-12-01,"HSBC"
"3235",2018-12-01,"IHG Hotels & Resorts"
"3236",2018-12-01,"Imperial Brands"
"3237",2018-12-01,"Informa"
"3238",2018-12-01,"International Airlines Group"
"3239",2018-12-01,"Intertek"
"3240",2018-12-01,"Johnson Matthey"
"3241",2018-12-01,"Land Securities"
"3242",2018-12-01,"Legal & General"
"3243",2018-12-01,"Lloyds Banking Group"
"3244",2018-12-01,"London Stock Exchange Group"
"3245",2018-12-01,"Melrose Industries"
"3246",2018-12-01,"Mondi"
"3247",2018-12-01,"National Grid plc"
"3248",2018-12-01,"NatWest Group"
"3249",2018-12-01,"Next plc"
"3250",2018-12-01,"Ocado Group"
"3251",2018-12-01,"Pearson plc"
"3252",2018-12-01,"Persimmon plc"
"3253",2018-12-01,"Prudential plc"
"3254",2018-12-01,"Reckitt"
"3255",2018-12-01,"RELX"
"3256",2018-12-01,"Rentokil Initial"
"3257",2018-12-01,"Rightmove"
"3258",2018-12-01,"Rio Tinto"
"3259",2018-12-01,"Rolls-Royce Holdings"
"3260",2018-12-01,"Royal Dutch Shell"
"3261",2018-12-01,"Sage Group"
"3262",2018-12-01,"Sainsbury's"
"3263",2018-12-01,"Schroders"
"3264",2018-12-01,"Scottish Mortgage Investment Trust"
"3265",2018-12-01,"Segro"
"3266",2018-12-01,"Severn Trent"
"3267",2018-12-01,"DS Smith plc"
"3268",2018-12-01,"Smiths Group"
"3269",2018-12-01,"Smith & Nephew"
"3270",2018-12-01,"Smurfit Kappa Group plc"
"3271",2018-12-01,"SSE plc"
"3272",2018-12-01,"Standard Chartered"
"3273",2018-12-01,"St. James's Place plc"
"3274",2018-12-01,"Taylor Wimpey"
"3275",2018-12-01,"Tesco"
"3276",2018-12-01,"Unilever"
"3277",2018-12-01,"United Utilities"
"3278",2018-12-01,"Vodafone Group"
"3279",2018-12-01,"Whitbread"
"3280",2018-12-01,"WPP plc"
"3281",2018-12-01,"RSA Insurance Group"
"3282",2018-12-01,"Morrison (Wm) Supermarkets"
"3283",2018-12-01,"ITV"
"3284",2018-12-01,"Carnival"
"3285",2018-12-01,"Centrica"
"3286",2018-12-01,"NMC Health"
"3287",2018-12-01,"TUI AG"
"3288",2018-12-01,"Kingfisher"
"3289",2018-12-01,"Fresnillo"
"3290",2018-12-01,"Direct Line Insurance Group"
"3291",2018-12-01,"Micro Focus International"
"3292",2018-12-01,"Marks and Spencer Group"
"3293",2018-12-01,"Easyjet"
"3294",2018-12-01,"Paddy Power Betfair"
"3295",2018-12-01,"Wood Group (John)"
"3296",2018-12-01,"Entain"
"3297",2018-12-01,"Randgold Resoruces"
"3298",2018-12-01,"Shire"
"3299",2018-12-01,"Royal Mail"
"3300",2018-12-01,"Just Eat Takeaway"
"3301",2018-11-01,"3i Group plc"
"3302",2018-11-01,"Abrdn"
"3303",2018-11-01,"Admiral Group"
"3304",2018-11-01,"Anglo American plc"
"3305",2018-11-01,"Antofagasta"
"3306",2018-11-01,"Ashtead Group"
"3307",2018-11-01,"Associated British Foods"
"3308",2018-11-01,"AstraZeneca"
"3309",2018-11-01,"Aviva"
"3310",2018-11-01,"BAE Systems"
"3311",2018-11-01,"Barclays"
"3312",2018-11-01,"Barratt Developments"
"3313",2018-11-01,"Berkeley Group Holdings"
"3314",2018-11-01,"BHP"
"3315",2018-11-01,"BP"
"3316",2018-11-01,"British American Tobacco"
"3317",2018-11-01,"British Land"
"3318",2018-11-01,"BT Group"
"3319",2018-11-01,"Bunzl"
"3320",2018-11-01,"Burberry"
"3321",2018-11-01,"Coca-Cola HBC"
"3322",2018-11-01,"Compass Group"
"3323",2018-11-01,"CRH plc"
"3324",2018-11-01,"Croda International"
"3325",2018-11-01,"DCC plc"
"3326",2018-11-01,"Diageo"
"3327",2018-11-01,"Evraz"
"3328",2018-11-01,"Experian"
"3329",2018-11-01,"Ferguson plc"
"3330",2018-11-01,"GlaxoSmithKline"
"3331",2018-11-01,"Glencore"
"3332",2018-11-01,"Halma"
"3333",2018-11-01,"Hargreaves Lansdown"
"3334",2018-11-01,"HSBC"
"3335",2018-11-01,"IHG Hotels & Resorts"
"3336",2018-11-01,"Imperial Brands"
"3337",2018-11-01,"Informa"
"3338",2018-11-01,"International Airlines Group"
"3339",2018-11-01,"Intertek"
"3340",2018-11-01,"Johnson Matthey"
"3341",2018-11-01,"Land Securities"
"3342",2018-11-01,"Legal & General"
"3343",2018-11-01,"Lloyds Banking Group"
"3344",2018-11-01,"London Stock Exchange Group"
"3345",2018-11-01,"Melrose Industries"
"3346",2018-11-01,"Mondi"
"3347",2018-11-01,"National Grid plc"
"3348",2018-11-01,"NatWest Group"
"3349",2018-11-01,"Next plc"
"3350",2018-11-01,"Ocado Group"
"3351",2018-11-01,"Pearson plc"
"3352",2018-11-01,"Persimmon plc"
"3353",2018-11-01,"Prudential plc"
"3354",2018-11-01,"Reckitt"
"3355",2018-11-01,"RELX"
"3356",2018-11-01,"Rentokil Initial"
"3357",2018-11-01,"Rightmove"
"3358",2018-11-01,"Rio Tinto"
"3359",2018-11-01,"Rolls-Royce Holdings"
"3360",2018-11-01,"Royal Dutch Shell"
"3361",2018-11-01,"Sage Group"
"3362",2018-11-01,"Sainsbury's"
"3363",2018-11-01,"Schroders"
"3364",2018-11-01,"Scottish Mortgage Investment Trust"
"3365",2018-11-01,"Segro"
"3366",2018-11-01,"Severn Trent"
"3367",2018-11-01,"DS Smith plc"
"3368",2018-11-01,"Smiths Group"
"3369",2018-11-01,"Smith & Nephew"
"3370",2018-11-01,"Smurfit Kappa Group plc"
"3371",2018-11-01,"SSE plc"
"3372",2018-11-01,"Standard Chartered"
"3373",2018-11-01,"St. James's Place plc"
"3374",2018-11-01,"Taylor Wimpey"
"3375",2018-11-01,"Tesco"
"3376",2018-11-01,"Unilever"
"3377",2018-11-01,"United Utilities"
"3378",2018-11-01,"Vodafone Group"
"3379",2018-11-01,"Whitbread"
"3380",2018-11-01,"WPP plc"
"3381",2018-11-01,"RSA Insurance Group"
"3382",2018-11-01,"Morrison (Wm) Supermarkets"
"3383",2018-11-01,"ITV"
"3384",2018-11-01,"Carnival"
"3385",2018-11-01,"Centrica"
"3386",2018-11-01,"NMC Health"
"3387",2018-11-01,"TUI AG"
"3388",2018-11-01,"Kingfisher"
"3389",2018-11-01,"Fresnillo"
"3390",2018-11-01,"Direct Line Insurance Group"
"3391",2018-11-01,"Micro Focus International"
"3392",2018-11-01,"Marks and Spencer Group"
"3393",2018-11-01,"Easyjet"
"3394",2018-11-01,"Paddy Power Betfair"
"3395",2018-11-01,"Wood Group (John)"
"3396",2018-11-01,"Entain"
"3397",2018-11-01,"Randgold Resoruces"
"3398",2018-11-01,"Shire"
"3399",2018-11-01,"Royal Mail"
"3400",2018-11-01,"Just Eat Takeaway"
"3401",2018-10-01,"3i Group plc"
"3402",2018-10-01,"Abrdn"
"3403",2018-10-01,"Admiral Group"
"3404",2018-10-01,"Anglo American plc"
"3405",2018-10-01,"Antofagasta"
"3406",2018-10-01,"Ashtead Group"
"3407",2018-10-01,"Associated British Foods"
"3408",2018-10-01,"AstraZeneca"
"3409",2018-10-01,"Aviva"
"3410",2018-10-01,"BAE Systems"
"3411",2018-10-01,"Barclays"
"3412",2018-10-01,"Barratt Developments"
"3413",2018-10-01,"Berkeley Group Holdings"
"3414",2018-10-01,"BHP"
"3415",2018-10-01,"BP"
"3416",2018-10-01,"British American Tobacco"
"3417",2018-10-01,"British Land"
"3418",2018-10-01,"BT Group"
"3419",2018-10-01,"Bunzl"
"3420",2018-10-01,"Burberry"
"3421",2018-10-01,"Coca-Cola HBC"
"3422",2018-10-01,"Compass Group"
"3423",2018-10-01,"CRH plc"
"3424",2018-10-01,"Croda International"
"3425",2018-10-01,"DCC plc"
"3426",2018-10-01,"Diageo"
"3427",2018-10-01,"Evraz"
"3428",2018-10-01,"Experian"
"3429",2018-10-01,"Ferguson plc"
"3430",2018-10-01,"GlaxoSmithKline"
"3431",2018-10-01,"Glencore"
"3432",2018-10-01,"Halma"
"3433",2018-10-01,"Hargreaves Lansdown"
"3434",2018-10-01,"HSBC"
"3435",2018-10-01,"IHG Hotels & Resorts"
"3436",2018-10-01,"Imperial Brands"
"3437",2018-10-01,"Informa"
"3438",2018-10-01,"International Airlines Group"
"3439",2018-10-01,"Intertek"
"3440",2018-10-01,"Johnson Matthey"
"3441",2018-10-01,"Land Securities"
"3442",2018-10-01,"Legal & General"
"3443",2018-10-01,"Lloyds Banking Group"
"3444",2018-10-01,"London Stock Exchange Group"
"3445",2018-10-01,"Melrose Industries"
"3446",2018-10-01,"Mondi"
"3447",2018-10-01,"National Grid plc"
"3448",2018-10-01,"NatWest Group"
"3449",2018-10-01,"Next plc"
"3450",2018-10-01,"Ocado Group"
"3451",2018-10-01,"Pearson plc"
"3452",2018-10-01,"Persimmon plc"
"3453",2018-10-01,"Prudential plc"
"3454",2018-10-01,"Reckitt"
"3455",2018-10-01,"RELX"
"3456",2018-10-01,"Rentokil Initial"
"3457",2018-10-01,"Rightmove"
"3458",2018-10-01,"Rio Tinto"
"3459",2018-10-01,"Rolls-Royce Holdings"
"3460",2018-10-01,"Royal Dutch Shell"
"3461",2018-10-01,"Sage Group"
"3462",2018-10-01,"Sainsbury's"
"3463",2018-10-01,"Schroders"
"3464",2018-10-01,"Scottish Mortgage Investment Trust"
"3465",2018-10-01,"Segro"
"3466",2018-10-01,"Severn Trent"
"3467",2018-10-01,"DS Smith plc"
"3468",2018-10-01,"Smiths Group"
"3469",2018-10-01,"Smith & Nephew"
"3470",2018-10-01,"Smurfit Kappa Group plc"
"3471",2018-10-01,"SSE plc"
"3472",2018-10-01,"Standard Chartered"
"3473",2018-10-01,"St. James's Place plc"
"3474",2018-10-01,"Taylor Wimpey"
"3475",2018-10-01,"Tesco"
"3476",2018-10-01,"Unilever"
"3477",2018-10-01,"United Utilities"
"3478",2018-10-01,"Vodafone Group"
"3479",2018-10-01,"Whitbread"
"3480",2018-10-01,"WPP plc"
"3481",2018-10-01,"RSA Insurance Group"
"3482",2018-10-01,"Morrison (Wm) Supermarkets"
"3483",2018-10-01,"ITV"
"3484",2018-10-01,"Carnival"
"3485",2018-10-01,"Centrica"
"3486",2018-10-01,"NMC Health"
"3487",2018-10-01,"TUI AG"
"3488",2018-10-01,"Kingfisher"
"3489",2018-10-01,"Fresnillo"
"3490",2018-10-01,"Direct Line Insurance Group"
"3491",2018-10-01,"Micro Focus International"
"3492",2018-10-01,"Marks and Spencer Group"
"3493",2018-10-01,"Easyjet"
"3494",2018-10-01,"Paddy Power Betfair"
"3495",2018-10-01,"Entain"
"3496",2018-10-01,"Randgold Resoruces"
"3497",2018-10-01,"Shire"
"3498",2018-10-01,"Royal Mail"
"3499",2018-10-01,"Just Eat Takeaway"
"3500",2018-10-01,"Sky"
"3501",2018-09-01,"3i Group plc"
"3502",2018-09-01,"Abrdn"
"3503",2018-09-01,"Admiral Group"
"3504",2018-09-01,"Anglo American plc"
"3505",2018-09-01,"Antofagasta"
"3506",2018-09-01,"Ashtead Group"
"3507",2018-09-01,"Associated British Foods"
"3508",2018-09-01,"AstraZeneca"
"3509",2018-09-01,"Aviva"
"3510",2018-09-01,"BAE Systems"
"3511",2018-09-01,"Barclays"
"3512",2018-09-01,"Barratt Developments"
"3513",2018-09-01,"Berkeley Group Holdings"
"3514",2018-09-01,"BHP"
"3515",2018-09-01,"BP"
"3516",2018-09-01,"British American Tobacco"
"3517",2018-09-01,"British Land"
"3518",2018-09-01,"BT Group"
"3519",2018-09-01,"Bunzl"
"3520",2018-09-01,"Burberry"
"3521",2018-09-01,"Coca-Cola HBC"
"3522",2018-09-01,"Compass Group"
"3523",2018-09-01,"CRH plc"
"3524",2018-09-01,"Croda International"
"3525",2018-09-01,"DCC plc"
"3526",2018-09-01,"Diageo"
"3527",2018-09-01,"Evraz"
"3528",2018-09-01,"Experian"
"3529",2018-09-01,"Ferguson plc"
"3530",2018-09-01,"GlaxoSmithKline"
"3531",2018-09-01,"Glencore"
"3532",2018-09-01,"Halma"
"3533",2018-09-01,"Hargreaves Lansdown"
"3534",2018-09-01,"HSBC"
"3535",2018-09-01,"IHG Hotels & Resorts"
"3536",2018-09-01,"Imperial Brands"
"3537",2018-09-01,"Informa"
"3538",2018-09-01,"International Airlines Group"
"3539",2018-09-01,"Intertek"
"3540",2018-09-01,"Johnson Matthey"
"3541",2018-09-01,"Land Securities"
"3542",2018-09-01,"Legal & General"
"3543",2018-09-01,"Lloyds Banking Group"
"3544",2018-09-01,"London Stock Exchange Group"
"3545",2018-09-01,"Melrose Industries"
"3546",2018-09-01,"Mondi"
"3547",2018-09-01,"National Grid plc"
"3548",2018-09-01,"NatWest Group"
"3549",2018-09-01,"Next plc"
"3550",2018-09-01,"Ocado Group"
"3551",2018-09-01,"Pearson plc"
"3552",2018-09-01,"Persimmon plc"
"3553",2018-09-01,"Prudential plc"
"3554",2018-09-01,"Reckitt"
"3555",2018-09-01,"RELX"
"3556",2018-09-01,"Rentokil Initial"
"3557",2018-09-01,"Rightmove"
"3558",2018-09-01,"Rio Tinto"
"3559",2018-09-01,"Rolls-Royce Holdings"
"3560",2018-09-01,"Royal Dutch Shell"
"3561",2018-09-01,"Sage Group"
"3562",2018-09-01,"Sainsbury's"
"3563",2018-09-01,"Schroders"
"3564",2018-09-01,"Scottish Mortgage Investment Trust"
"3565",2018-09-01,"Segro"
"3566",2018-09-01,"Severn Trent"
"3567",2018-09-01,"DS Smith plc"
"3568",2018-09-01,"Smiths Group"
"3569",2018-09-01,"Smith & Nephew"
"3570",2018-09-01,"Smurfit Kappa Group plc"
"3571",2018-09-01,"SSE plc"
"3572",2018-09-01,"Standard Chartered"
"3573",2018-09-01,"St. James's Place plc"
"3574",2018-09-01,"Taylor Wimpey"
"3575",2018-09-01,"Tesco"
"3576",2018-09-01,"Unilever"
"3577",2018-09-01,"United Utilities"
"3578",2018-09-01,"Vodafone Group"
"3579",2018-09-01,"Whitbread"
"3580",2018-09-01,"WPP plc"
"3581",2018-09-01,"RSA Insurance Group"
"3582",2018-09-01,"Morrison (Wm) Supermarkets"
"3583",2018-09-01,"ITV"
"3584",2018-09-01,"Carnival"
"3585",2018-09-01,"Centrica"
"3586",2018-09-01,"NMC Health"
"3587",2018-09-01,"TUI AG"
"3588",2018-09-01,"Kingfisher"
"3589",2018-09-01,"Fresnillo"
"3590",2018-09-01,"Direct Line Insurance Group"
"3591",2018-09-01,"Micro Focus International"
"3592",2018-09-01,"Marks and Spencer Group"
"3593",2018-09-01,"Easyjet"
"3594",2018-09-01,"Paddy Power Betfair"
"3595",2018-09-01,"Entain"
"3596",2018-09-01,"Randgold Resoruces"
"3597",2018-09-01,"Shire"
"3598",2018-09-01,"Royal Mail"
"3599",2018-09-01,"Just Eat Takeaway"
"3600",2018-09-01,"Sky"
"3601",2018-08-01,"3i Group plc"
"3602",2018-08-01,"Abrdn"
"3603",2018-08-01,"Admiral Group"
"3604",2018-08-01,"Anglo American plc"
"3605",2018-08-01,"Antofagasta"
"3606",2018-08-01,"Ashtead Group"
"3607",2018-08-01,"Associated British Foods"
"3608",2018-08-01,"AstraZeneca"
"3609",2018-08-01,"Aviva"
"3610",2018-08-01,"BAE Systems"
"3611",2018-08-01,"Barclays"
"3612",2018-08-01,"Barratt Developments"
"3613",2018-08-01,"Berkeley Group Holdings"
"3614",2018-08-01,"BHP"
"3615",2018-08-01,"BP"
"3616",2018-08-01,"British American Tobacco"
"3617",2018-08-01,"British Land"
"3618",2018-08-01,"BT Group"
"3619",2018-08-01,"Bunzl"
"3620",2018-08-01,"Burberry"
"3621",2018-08-01,"Coca-Cola HBC"
"3622",2018-08-01,"Compass Group"
"3623",2018-08-01,"CRH plc"
"3624",2018-08-01,"Croda International"
"3625",2018-08-01,"DCC plc"
"3626",2018-08-01,"Diageo"
"3627",2018-08-01,"Evraz"
"3628",2018-08-01,"Experian"
"3629",2018-08-01,"Ferguson plc"
"3630",2018-08-01,"GlaxoSmithKline"
"3631",2018-08-01,"Glencore"
"3632",2018-08-01,"Halma"
"3633",2018-08-01,"Hargreaves Lansdown"
"3634",2018-08-01,"HSBC"
"3635",2018-08-01,"IHG Hotels & Resorts"
"3636",2018-08-01,"Imperial Brands"
"3637",2018-08-01,"Informa"
"3638",2018-08-01,"International Airlines Group"
"3639",2018-08-01,"Intertek"
"3640",2018-08-01,"Johnson Matthey"
"3641",2018-08-01,"Land Securities"
"3642",2018-08-01,"Legal & General"
"3643",2018-08-01,"Lloyds Banking Group"
"3644",2018-08-01,"London Stock Exchange Group"
"3645",2018-08-01,"Melrose Industries"
"3646",2018-08-01,"Mondi"
"3647",2018-08-01,"National Grid plc"
"3648",2018-08-01,"NatWest Group"
"3649",2018-08-01,"Next plc"
"3650",2018-08-01,"Ocado Group"
"3651",2018-08-01,"Pearson plc"
"3652",2018-08-01,"Persimmon plc"
"3653",2018-08-01,"Prudential plc"
"3654",2018-08-01,"Reckitt"
"3655",2018-08-01,"RELX"
"3656",2018-08-01,"Rentokil Initial"
"3657",2018-08-01,"Rightmove"
"3658",2018-08-01,"Rio Tinto"
"3659",2018-08-01,"Rolls-Royce Holdings"
"3660",2018-08-01,"Royal Dutch Shell"
"3661",2018-08-01,"Sage Group"
"3662",2018-08-01,"Sainsbury's"
"3663",2018-08-01,"Schroders"
"3664",2018-08-01,"Scottish Mortgage Investment Trust"
"3665",2018-08-01,"Segro"
"3666",2018-08-01,"Severn Trent"
"3667",2018-08-01,"DS Smith plc"
"3668",2018-08-01,"Smiths Group"
"3669",2018-08-01,"Smith & Nephew"
"3670",2018-08-01,"Smurfit Kappa Group plc"
"3671",2018-08-01,"SSE plc"
"3672",2018-08-01,"Standard Chartered"
"3673",2018-08-01,"St. James's Place plc"
"3674",2018-08-01,"Taylor Wimpey"
"3675",2018-08-01,"Tesco"
"3676",2018-08-01,"Unilever"
"3677",2018-08-01,"United Utilities"
"3678",2018-08-01,"Vodafone Group"
"3679",2018-08-01,"Whitbread"
"3680",2018-08-01,"WPP plc"
"3681",2018-08-01,"RSA Insurance Group"
"3682",2018-08-01,"Morrison (Wm) Supermarkets"
"3683",2018-08-01,"ITV"
"3684",2018-08-01,"Carnival"
"3685",2018-08-01,"Centrica"
"3686",2018-08-01,"NMC Health"
"3687",2018-08-01,"TUI AG"
"3688",2018-08-01,"Kingfisher"
"3689",2018-08-01,"Fresnillo"
"3690",2018-08-01,"Direct Line Insurance Group"
"3691",2018-08-01,"Micro Focus International"
"3692",2018-08-01,"Marks and Spencer Group"
"3693",2018-08-01,"Easyjet"
"3694",2018-08-01,"Paddy Power Betfair"
"3695",2018-08-01,"Entain"
"3696",2018-08-01,"Randgold Resoruces"
"3697",2018-08-01,"Shire"
"3698",2018-08-01,"Royal Mail"
"3699",2018-08-01,"Just Eat Takeaway"
"3700",2018-08-01,"Sky"
"3701",2018-07-01,"3i Group plc"
"3702",2018-07-01,"Abrdn"
"3703",2018-07-01,"Admiral Group"
